attempt_id,run_id,paper_id,candidate_id,source,artifact_type,url,started_at,completed_at,status,http_status,final_url,content_type,size_bytes,sha256,stored_path,license,version,rights_status,error
FTATT_3de3f9520d5767a0bba6,FTA_20260722T193927Z,doi:10.1038/s41597-024-02945-6,FTC_d296c48929796346a3e7,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:10805845&metadataPrefix=pmc,2026-07-22T19:39:29Z,2026-07-22T19:39:32Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:10805845&metadataPrefix=pmc
FTATT_4d626a3012279c4dc4ba,FTA_20260722T193927Z,doi:10.1038/s41597-024-02945-6,FTC_0c2f22a2acc9f446851e,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10805845/fullTextXML,2026-07-22T19:39:32Z,2026-07-22T19:39:32Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10805845/fullTextXML,application/xml,90654,90bd6528428cf51d0381a20530fb61b7edcf8459e39c6d591e8d37ddf72c17ab,data/raw/fulltext/doi_10.1038_s41597-024-02945-6/90bd6528428cf51d/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_b7e8279faaeeaf5795eb,FTA_20260722T193927Z,doi:10.1038/s41597-024-02945-6,FTC_247fc0c8e9b0de4118f5,europe_pmc,pdf,https://europepmc.org/articles/PMC10805845?pdf=render,2026-07-22T19:39:32Z,2026-07-22T19:39:38Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC10805845,application/pdf,2616080,2ec43f74ab9a4d544ce6093cab789b93617b812f0c94a0024db2aa549edc2787,data/raw/fulltext/doi_10.1038_s41597-024-02945-6/2ec43f74ab9a4d54/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_108adaad38e3fba3d9fa,FTA_20260722T193927Z,doi:10.1038/s41598-025-05092-z,FTC_94fd84322a13c5108600,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:12222661&metadataPrefix=pmc,2026-07-22T19:39:39Z,2026-07-22T19:39:42Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:12222661&metadataPrefix=pmc
FTATT_5ede5561010e235b2827,FTA_20260722T193927Z,doi:10.1038/s41598-025-05092-z,FTC_4f56eabbfdcf4baf4ae6,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12222661/fullTextXML,2026-07-22T19:39:42Z,2026-07-22T19:39:42Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12222661/fullTextXML,application/xml,309670,bb0df47fd2da0baeacc9f7f71022534b626a1cd51a847625dc218ee0e3ecf7c3,data/raw/fulltext/doi_10.1038_s41598-025-05092-z/bb0df47fd2da0bae/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_c8943d1ca353086e1bce,FTA_20260722T193927Z,doi:10.1038/s41598-025-05092-z,FTC_a2f0e51519a20fb42d30,europe_pmc,pdf,https://europepmc.org/articles/PMC12222661?pdf=render,2026-07-22T19:39:42Z,2026-07-22T19:39:54Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC12222661,application/pdf,5261583,7e3ab7b324eb8bb52a5e1564644970d75f3960d224244f8939fc7dbff5207cfc,data/raw/fulltext/doi_10.1038_s41598-025-05092-z/7e3ab7b324eb8bb5/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_4bbf8cf7c0b5ed2b6052,FTA_20260722T193927Z,doi:10.48550/arxiv.2512.01753,FTC_93fe1006e051ab8106c8,arxiv,pdf,https://arxiv.org/pdf/2512.01753,2026-07-22T19:40:02Z,2026-07-22T19:40:27Z,success,200,https://arxiv.org/pdf/2512.01753,application/pdf,9174741,3dfe3c589d0352a1dc988ebbb66a50a6b3dbc2e4035c8de8b69709503911b89e,data/raw/fulltext/doi_10.48550_arxiv.2512.01753/3dfe3c589d0352a1/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_7a63b241b8f4e3dcceee,FTA_20260722T193927Z,doi:10.1038/s41597-026-07092-8,FTC_4b782e21cb18b98936dc,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:13253868&metadataPrefix=pmc,2026-07-22T19:40:34Z,2026-07-22T19:40:37Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:13253868&metadataPrefix=pmc
FTATT_65b85cda3218e703d897,FTA_20260722T193927Z,doi:10.1038/s41597-026-07092-8,FTC_3b39ba83277a0de00897,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13253868/fullTextXML,2026-07-22T19:40:37Z,2026-07-22T19:40:38Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13253868/fullTextXML,application/xml,118680,1706ac9ccb0fdc8a1249fec9d46db625e480263a794f6a7cd1b9fda83f0c390a,data/raw/fulltext/doi_10.1038_s41597-026-07092-8/1706ac9ccb0fdc8a/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_a173c9022722a4f75a17,FTA_20260722T193927Z,doi:10.1038/s41597-026-07092-8,FTC_c6319f51757a985e1929,europe_pmc,pdf,https://europepmc.org/articles/PMC13253868?pdf=render,2026-07-22T19:40:38Z,2026-07-22T19:40:47Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC13253868,application/pdf,6423174,525d7842a75bebdc6333587095ea8874c9b348c388009c1f8646884f42a69fb5,data/raw/fulltext/doi_10.1038_s41597-026-07092-8/525d7842a75bebdc/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_24b0d5eea2b7399dbc79,FTA_20260722T193927Z,doi:10.3390/electronics14204082,FTC_35b73718b0617444c57e,direct,pdf,https://www.mdpi.com/2079-9292/14/20/4082/pdf?version=1760691655,2026-07-22T19:40:54Z,2026-07-22T19:40:56Z,failed,,,,,,,,,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://www.mdpi.com/2079-9292/14/20/4082/pdf?version=1760691655
FTATT_3e51e68cfe14aca99e01,FTA_20260722T193927Z,doi:10.3390/electronics14204082,FTC_8111d57f3ade4404ef9f,crossref,pdf,https://www.mdpi.com/2079-9292/14/20/4082/pdf,2026-07-22T19:40:56Z,2026-07-22T19:40:59Z,failed,,,,,,,,vor,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://www.mdpi.com/2079-9292/14/20/4082/pdf
FTATT_0cf67e5e56debff4f9b6,FTA_20260722T193927Z,doi:10.48550/arxiv.2505.07444,FTC_df55ff978662c17e5802,arxiv,pdf,https://arxiv.org/pdf/2505.07444,2026-07-22T19:41:06Z,2026-07-22T19:41:52Z,success,200,https://arxiv.org/pdf/2505.07444,application/pdf,14196242,152b6eefd597d80302307a991d13b3133fea8de0b0a6bc8cae1b53b671f6e869,data/raw/fulltext/doi_10.48550_arxiv.2505.07444/152b6eefd597d803/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_c189e20c1823890c99d8,FTA_20260722T193927Z,doi:10.3389/fagro.2025.1629681,FTC_f52734cb39746dcca74d,direct,pdf,https://www.frontiersin.org/journals/agronomy/articles/10.3389/fagro.2025.1629681/pdf,2026-07-22T19:41:53Z,2026-07-22T19:41:56Z,success,200,https://www.frontiersin.org/journals/agronomy/articles/10.3389/fagro.2025.1629681/pdf,application/pdf,6550186,a985461260520d9acc6d4c7ade15a5b471b86ae87347408a6c5903e678002350,data/raw/fulltext/doi_10.3389_fagro.2025.1629681/a985461260520d9a/source.pdf,,,free_to_read_unknown_reuse,
FTATT_071f187732fcc55631ad,FTA_20260722T193927Z,arxiv:260522034,FTC_0630819d4d17bcb2455d,arxiv,pdf,https://arxiv.org/pdf/2605.22034,2026-07-22T19:41:59Z,2026-07-22T19:43:23Z,success,200,https://arxiv.org/pdf/2605.22034,application/pdf,26094914,3b5618f47796bc56975b7cd3326df25043e9be058249f3fed6474304845d6fd3,data/raw/fulltext/arxiv_260522034/3b5618f47796bc56/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_7e1bab195b8efb214494,FTA_20260722T193927Z,doi:10.3389/fpls.2026.1761249,FTC_2b540c1593d73519ff9a,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:12961441&metadataPrefix=pmc,2026-07-22T19:43:23Z,2026-07-22T19:43:26Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:12961441&metadataPrefix=pmc
FTATT_f3a7e9d973ffa8b2aff5,FTA_20260722T193927Z,doi:10.3389/fpls.2026.1761249,FTC_6e7df5b3ec28b6852c99,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12961441/fullTextXML,2026-07-22T19:43:26Z,2026-07-22T19:43:27Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12961441/fullTextXML,application/xml,217285,3edf9e1d666e326d00f544fb25b6ad60a1e25aca10105ce8885c6f0411f49ba7,data/raw/fulltext/doi_10.3389_fpls.2026.1761249/3edf9e1d666e326d/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_e1135632abc423585b76,FTA_20260722T193927Z,doi:10.3389/fpls.2026.1761249,FTC_3b80420f3ea61e5a19cb,europe_pmc,pdf,https://europepmc.org/articles/PMC12961441?pdf=render,2026-07-22T19:43:27Z,2026-07-22T19:43:43Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC12961441,application/pdf,7130499,fe150e33a77b7610c92bd3b61853e3f252b59a747e433eb530bf4110e58cfc22,data/raw/fulltext/doi_10.3389_fpls.2026.1761249/fe150e33a77b7610/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_3393b13e78d54490a100,FTA_20260722T193927Z,doi:10.3390/robotics15040081,FTC_4cf0044c192b6466ed15,crossref,pdf,https://www.mdpi.com/2218-6581/15/4/81/pdf,2026-07-22T19:43:50Z,2026-07-22T19:43:53Z,failed,,,,,,,,vor,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://www.mdpi.com/2218-6581/15/4/81/pdf
FTATT_718be13eaa0ba6dc7f38,FTA_20260722T193927Z,doi:10.1002/ps.70881,FTC_d0685ab291403a74dae6,crossref,xml,https://scijournals.onlinelibrary.wiley.com/doi/full-xml/10.1002/ps.70881,2026-07-22T19:44:08Z,2026-07-22T19:44:08Z,skipped_rights,,,,,,,,vor,unknown,Rights status is unknown; use --allow-unknown-rights only for lawful local access.
FTATT_b2f3efa24bf48806f4c9,FTA_20260722T193927Z,doi:10.1002/ps.70881,FTC_925e31ea37cfd5ff7e2d,crossref,pdf,https://scijournals.onlinelibrary.wiley.com/doi/pdf/10.1002/ps.70881,2026-07-22T19:44:08Z,2026-07-22T19:44:08Z,skipped_rights,,,,,,,,vor,unknown,Rights status is unknown; use --allow-unknown-rights only for lawful local access.
FTATT_60882cfce3fb3bde1fa8,FTA_20260722T193927Z,doi:10.3389/fsufs.2026.1841305,FTC_fc94fa73833e058e7574,direct,pdf,https://doi.org/10.3389/fsufs.2026.1841305,2026-07-22T19:44:15Z,2026-07-22T19:44:19Z,failed,,,,,,,,,free_to_read_unknown_reuse,ValueError: Artifact is neither a valid PDF nor well-formed XML
FTATT_a3351cd217368d305a97,FTA_20260722T193927Z,doi:10.3390/jimaging12050192,FTC_e7ffb71cdec8ee03b826,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:13207801&metadataPrefix=pmc,2026-07-22T19:44:27Z,2026-07-22T19:44:30Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:13207801&metadataPrefix=pmc
FTATT_adc5a450ec5c282a422a,FTA_20260722T193927Z,doi:10.3390/jimaging12050192,FTC_86eb5c8a9a97ce19dc47,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13207801/fullTextXML,2026-07-22T19:44:30Z,2026-07-22T19:44:31Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13207801/fullTextXML,application/xml,118862,74fdf6fb6a067a9d21925bfe1141afbae9319b1a01a99be62c948070b5d5afe6,data/raw/fulltext/doi_10.3390_jimaging12050192/74fdf6fb6a067a9d/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_af65f835901d5883a3ef,FTA_20260722T193927Z,doi:10.3390/jimaging12050192,FTC_9eaeda61683ecc1a3e78,europe_pmc,pdf,https://europepmc.org/articles/PMC13207801?pdf=render,2026-07-22T19:44:31Z,2026-07-22T19:45:08Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC13207801,application/pdf,29499160,154d4c034f974d7f482f6ac69e2fa95cb705c47d72694bf43c3bb255c76285d8,data/raw/fulltext/doi_10.3390_jimaging12050192/154d4c034f974d7f/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_e98a71d7a6cbaa38e7b9,FTA_20260722T193927Z,doi:10.48550/arxiv.2603.29941,FTC_30503ce018eb718c8c31,arxiv,pdf,https://arxiv.org/pdf/2603.29941,2026-07-22T19:45:08Z,2026-07-22T19:45:56Z,success,200,https://arxiv.org/pdf/2603.29941,application/pdf,15314678,c8fc8919098740aebdab9eba472afd2512f65e145fe9bdde7c7c8312ed47595e,data/raw/fulltext/doi_10.48550_arxiv.2603.29941/c8fc8919098740ae/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_844bdba4e15235c90f8c,FTA_20260722T193927Z,doi:10.3390/app16083745,FTC_f2981a38dbc82538209d,direct,pdf,https://www.mdpi.com/2076-3417/16/8/3745/pdf?version=1775830735,2026-07-22T19:46:03Z,2026-07-22T19:46:06Z,failed,,,,,,,,,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://www.mdpi.com/2076-3417/16/8/3745/pdf?version=1775830735
FTATT_1b44d2b3e95dbf288781,FTA_20260722T193927Z,doi:10.3390/app16083745,FTC_45d6c59d0c5cb47dfea9,crossref,pdf,https://www.mdpi.com/2076-3417/16/8/3745/pdf,2026-07-22T19:46:06Z,2026-07-22T19:46:09Z,failed,,,,,,,,vor,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://www.mdpi.com/2076-3417/16/8/3745/pdf
FTATT_445de75900eb26e3a07b,FTA_20260722T193927Z,doi:10.48550/arxiv.2604.09907,FTC_827af1b77d9e0535e403,arxiv,pdf,https://arxiv.org/pdf/2604.09907,2026-07-22T19:46:11Z,2026-07-22T19:46:17Z,success,200,https://arxiv.org/pdf/2604.09907,application/pdf,1308236,3fe6131cf31a47d894eeb51de7fe4d711c674e4fc21291d775f7750e27f8cb67,data/raw/fulltext/doi_10.48550_arxiv.2604.09907/3fe6131cf31a47d8/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_5fbd5bac142539531444,FTA_20260724T103131Z,doi:10.3390/rs10091423,FTC_1fab16c724e36b3e1598,arxiv,pdf,https://arxiv.org/pdf/1808.00100,2026-07-24T10:31:36Z,2026-07-24T10:31:46Z,success,200,https://arxiv.org/pdf/1808.00100,application/pdf,8362346,ae9f965f749e184c3f57b609eb3b92582a61f98009929c1e3b01091317b55f35,data/raw/fulltext/doi_10.3390_rs10091423/ae9f965f749e184c/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_5e00574cd7bdd8f2fa49,FTA_20260724T103131Z,doi:10.1038/s41597-023-02098-y,FTC_0e0da9c9d6f0ab089d60,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:10199053&metadataPrefix=pmc,2026-07-24T10:31:49Z,2026-07-24T10:31:52Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:10199053&metadataPrefix=pmc
FTATT_7e66d5225e1bdac384f1,FTA_20260724T103131Z,doi:10.1038/s41597-023-02098-y,FTC_c372ed5ea1e675860365,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10199053/fullTextXML,2026-07-24T10:31:52Z,2026-07-24T10:31:53Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10199053/fullTextXML,application/xml,88226,ee968dd7da09e3c96a897a490e447fa46a605d589b341e6725bf02a1794583df,data/raw/fulltext/doi_10.1038_s41597-023-02098-y/ee968dd7da09e3c9/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_6788bf9ff7bcaf9bf5e4,FTA_20260724T103131Z,doi:10.1038/s41597-023-02098-y,FTC_e7748e4477f5684c160e,europe_pmc,pdf,https://europepmc.org/articles/PMC10199053?pdf=render,2026-07-24T10:31:53Z,2026-07-24T10:32:08Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC10199053,application/pdf,3035230,3e13e1d02563f33d2052cce90b9527ab269515bd5ab45620acf35792b5394667,data/raw/fulltext/doi_10.1038_s41597-023-02098-y/3e13e1d02563f33d/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_ec698f4434fd7f61c215,FTA_20260724T103131Z,doi:10.1186/s13007-023-01060-8,FTC_b20452f8e8d0d2c293b6,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:10463442&metadataPrefix=pmc,2026-07-24T10:32:09Z,2026-07-24T10:32:12Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:10463442&metadataPrefix=pmc
FTATT_5be2333d581d6539622c,FTA_20260724T103131Z,doi:10.1186/s13007-023-01060-8,FTC_2f51b96a653c5850cf05,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10463442/fullTextXML,2026-07-24T10:32:12Z,2026-07-24T10:32:12Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10463442/fullTextXML,application/xml,132144,657256be5c24dd51b1d012cb884c2836081028509992cbc80de3020dd2b2fc8e,data/raw/fulltext/doi_10.1186_s13007-023-01060-8/657256be5c24dd51/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_ad7ac448f992986f851c,FTA_20260724T103131Z,doi:10.1186/s13007-023-01060-8,FTC_8aef7b78bc462434724e,europe_pmc,pdf,https://europepmc.org/articles/PMC10463442?pdf=render,2026-07-24T10:32:12Z,2026-07-24T10:32:19Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC10463442,application/pdf,3779613,7388394c3b528659efcc448c0d1b4e1757a07258a95e8b9317f192c8b7a6a13b,data/raw/fulltext/doi_10.1186_s13007-023-01060-8/7388394c3b528659/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_f25ec08ec16f08665d65,FTA_20260724T103131Z,doi:10.1145/3664647.3680599,FTC_c9c5a50160ab545da180,arxiv,pdf,https://arxiv.org/pdf/2408.03120,2026-07-24T10:32:26Z,2026-07-24T10:32:29Z,success,200,https://arxiv.org/pdf/2408.03120,application/pdf,3188043,f58d8c7f2dc58079319ab3da53b11e4bac7a0f4b26564cdf6c481103c31733a8,data/raw/fulltext/doi_10.1145_3664647.3680599/f58d8c7f2dc58079/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_95d1e09c2628cf814fe8,FTA_20260724T103131Z,doi:10.1109/lra.2017.2774979,FTC_ba9b5e9a3d9e4070d629,arxiv,pdf,https://arxiv.org/pdf/1709.03329,2026-07-24T10:32:40Z,2026-07-24T10:32:45Z,success,200,https://arxiv.org/pdf/1709.03329,application/pdf,6567139,e30d2a1d6dcf017798cd49c2e11ab691be6e01495cd6b9335d439d1d3a3aff1d,data/raw/fulltext/doi_10.1109_lra.2017.2774979/e30d2a1d6dcf0177/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_aeaabaf68e2dd84de150,FTA_20260724T103131Z,doi:10.3389/fpls.2021.774068,FTC_9d4a9f73c6aa43118304,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:8765702&metadataPrefix=pmc,2026-07-24T10:32:45Z,2026-07-24T10:32:48Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:8765702&metadataPrefix=pmc
FTATT_beb2b3e0a44aed044cf7,FTA_20260724T103131Z,doi:10.3389/fpls.2021.774068,FTC_5a15808e5c60485c14a4,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8765702/fullTextXML,2026-07-24T10:32:48Z,2026-07-24T10:32:49Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8765702/fullTextXML,application/xml,173963,6303cfd3973ff0eb25b47b2a026a202fdba5244b0a950d9d7b771037a30d9994,data/raw/fulltext/doi_10.3389_fpls.2021.774068/6303cfd3973ff0eb/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_829f758d86c4c3c41567,FTA_20260724T103131Z,doi:10.3389/fpls.2021.774068,FTC_3d398cfd294d9d2bbb9c,europe_pmc,pdf,https://europepmc.org/articles/PMC8765702?pdf=render,2026-07-24T10:32:49Z,2026-07-24T10:32:59Z,success,200,https://europepmc.org/api/getPdf?pmcid=PMC8765702,application/pdf,4787432,ff89ae577cdb95ada06081142899de4c71dbb7ca30ec62312da2580843e515f5,data/raw/fulltext/doi_10.3389_fpls.2021.774068/ff89ae577cdb95ad/source.pdf,repository_record,publishedVersion,free_to_read_unknown_reuse,
FTATT_9a785de83fd2fd742bb1,FTA_20260724T103131Z,doi:10.1016/j.eswa.2023.122980,FTC_68afd2923d22f6cc30ff,crossref,xml,https://api.elsevier.com/content/article/PII:S0957417423034826?httpAccept=text/xml,2026-07-24T10:33:06Z,2026-07-24T10:33:06Z,success,200,https://api.elsevier.com/content/article/PII:S0957417423034826?httpAccept=text/xml,text/xml;charset=UTF-8,2040,97686acfcc4bf43ff816f506d0d5eaa4df59a59027d332cac31251e764698c24,data/raw/fulltext/doi_10.1016_j.eswa.2023.122980/97686acfcc4bf43f/source.xml,,vor,free_to_read_unknown_reuse,
FTATT_8ea8fc89b258988164ff,FTA_20260724T103131Z,doi:10.1016/j.eswa.2023.122980,FTC_1f36406756a73ca6367f,direct,pdf,https://doi.org/10.1016/j.eswa.2023.122980,2026-07-24T10:33:06Z,2026-07-24T10:33:10Z,failed,,,,,,,,,free_to_read_unknown_reuse,ValueError: Artifact is neither a valid PDF nor well-formed XML
FTATT_b435af36a69d74198df6,FTA_20260724T103131Z,doi:10.1016/j.rineng.2026.110612,FTC_ab974ae4fdb0ad0aea2b,crossref,xml,https://api.elsevier.com/content/article/PII:S2590123026016464?httpAccept=text/xml,2026-07-24T10:33:17Z,2026-07-24T10:33:17Z,success,200,https://api.elsevier.com/content/article/PII:S2590123026016464?httpAccept=text/xml,text/xml;charset=UTF-8,2003,64c06780e211a29fb376ea91de408600e8975203fe005b9ad4cc8c3002ae9798,data/raw/fulltext/doi_10.1016_j.rineng.2026.110612/64c06780e211a29f/source.xml,,vor,free_to_read_unknown_reuse,
FTATT_5ae6209d456def61050b,FTA_20260724T103131Z,doi:10.1145/3696409.3700293,FTC_d63052e949712a68807e,arxiv,pdf,https://arxiv.org/pdf/2408.14723,2026-07-24T10:33:18Z,2026-07-24T10:33:22Z,success,200,https://arxiv.org/pdf/2408.14723,application/pdf,2373072,4b4c34376e18321ea1cbf839b09aad92008277f042cd414a2a9032aaec2c016e,data/raw/fulltext/doi_10.1145_3696409.3700293/4b4c34376e18321e/source.pdf,arxiv-distribution,submittedVersion,free_to_read_unknown_reuse,
FTATT_68a56434d984233057c5,FTA_20260724T103131Z,doi:10.1109/access.2020.2991354,FTC_21b3cacd642eb4aa484f,direct,pdf,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09081915.pdf,2026-07-24T10:33:22Z,2026-07-24T10:33:30Z,success,200,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09081915.pdf,application/pdf,2234931,6a6ac67312be1fb53d4ad1d89483227a72096528b56193e3628b7ee2a870df79,data/raw/fulltext/doi_10.1109_access.2020.2991354/6a6ac67312be1fb5/source.pdf,,,free_to_read_unknown_reuse,
FTATT_3ff9930df1d24262508b,FTA_20260724T103131Z,doi:10.1038/s41598-018-38343-3,FTC_e642a6b76c7c65ae1eef,pmc_oai,jats_xml,https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:6375952&metadataPrefix=pmc,2026-07-24T10:33:45Z,2026-07-24T10:33:48Z,failed,,,,,,,pmc-oai-reuse-eligible-record,publishedVersion,free_to_read_unknown_reuse,HTTPError: 403 Client Error: Forbidden for url: https://pmc.ncbi.nlm.nih.gov/api/oai/v1/mh/?verb=GetRecord&identifier=oai:pubmedcentral.nih.gov:6375952&metadataPrefix=pmc
FTATT_0e140aee960cd76af26d,FTA_20260724T103131Z,doi:10.1038/s41598-018-38343-3,FTC_a39c2a2fbdbaa8dba182,europe_pmc,jats_xml,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC6375952/fullTextXML,2026-07-24T10:33:48Z,2026-07-24T10:33:49Z,success,200,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC6375952/fullTextXML,application/xml,104194,a7d50532461e25547a3087964ca49fe46976351ded6e4fd4ccaf2f3b32eb02d3,data/raw/fulltext/doi_10.1038_s41598-018-38343-3/a7d50532461e2554/source.xml,repository_record,publishedVersion,free_to_read_unknown_reuse,
